time,burst_file,fce_hz,whistler_band_low_hz,whistler_band_high_hz,whistler_peak_freq_hz,whistler_band_power,wave_total_power_10_4000hz,whistler_ratio,background_excess,whistler_power_z,whistler_ratio_z,background_excess_z,whistler_activity_score,whistler_score,fce_valid,whistler_feature_valid,strict_whistler_segment_label,strict_whistler_event_label,strict_freq_fraction_of_fce,ellipticity,planarity,strict_psd_nt2_per_hz,Vx,Bz,bbf_event_label,bbf_direction
2017-07-29 15:59:53.002736407,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,249.23786536824917,12.46189326841246,124.61893268412459,39.99944704764401,127.8500921205683,188.03609339255692,0.6799231456785255,1.0059877781337323,-0.1475906452045314,0.48362337605249067,-0.6864383857004603,-0.3504056548525011,0.48362337605249067,True,1,0,0,0.1604870391123948,0.2492078617100686,0.9954002781588625,1.1018294508627237e-06,630.8003504136029,8.832517923414708,1,earthward_candidate
2017-07-29 15:59:53.127738060,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,250.1813040486528,12.509065202432641,125.0906520243264,39.99944704764401,142.0321691278545,209.3627912611251,0.6784021567170772,1.1175793765537547,0.1851105222614869,0.47346967448968,-0.3055896289075821,0.35299056784358473,0.6585801967511669,True,1,0,0,0.1598818392914976,0.0885504728272225,0.979032743281552,1.2253746287013685e-06,630.8003504136029,8.832517923414708,1,earthward_candidate
2017-07-29 15:59:53.252739714,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,250.55721747292782,12.527860873646391,125.27860873646391,51.99928116193722,128.97952375455264,226.6327879266417,0.5691123730794935,1.058250521969905,-0.11977390485958318,-0.25611868877067107,-0.5030752591454106,-0.8789678527756648,0.0,True,1,0,0,0.2075345571218902,0.3346472595239767,0.9936934156979876,1.067040971023404e-06,630.8003504136029,8.832517923414708,1,earthward_candidate
2017-07-29 15:59:53.377741368,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,248.30451133906027,12.415225566953014,124.15225566953013,39.99944704764401,100.98215463972389,170.0661074493302,0.5937817720077512,0.8285378542759693,-0.893718801516071,-0.0914326057021098,-0.7080519063925289,-1.6932033136107096,0.0,True,1,0,0,0.1771993247932864,-0.6242103397353098,0.9403633251133376,8.668934300217232e-07,630.8003504136029,8.832517923414708,1,earthward_candidate
2017-07-29 15:59:53.502743021,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,248.52220866036245,12.426110433018124,124.26110433018123,43.999391752408414,86.11600444808865,150.984655980581,0.5703626232003636,0.7193434858496489,-1.3973748461921989,-0.24777236481438514,-0.7080519063925289,-2.3531991173991127,0.0,True,1,0,0,0.160949185440036,0.4236928639665678,0.9806099307016488,8.164827685793152e-07,630.8003504136029,8.832517923414708,1,earthward_candidate
2017-07-29 15:59:53.627744675,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,248.4080662826417,12.420403314132086,124.20403314132085,31.99955763811521,135.34206564399688,244.1173004118976,0.5544140682189875,1.1305382072287444,0.0325157878437185,-0.3542405060984383,-0.2638509775709004,-0.5855756958256202,0.0325157878437185,True,1,0,0,0.1449208267734709,-0.5775842778210866,0.9812336319125152,8.746028482771913e-07,630.8003504136029,8.832517923414708,1,earthward_candidate
2017-07-29 15:59:53.752746328,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,248.058213398383,12.402910669919152,124.0291066991915,39.99944704764401,145.49695763172986,3501.0903822456876,0.04155761255680707,1.199054981430551,0.2613367623232684,-3.7779283350987716,-0.05082679728862831,-3.5674183700641313,0.2613367623232684,True,1,0,0,0.1451252181884588,0.644965379416679,0.9879790824021094,1.2808366515099904e-06,630.8003504136029,8.832517923414708,1,earthward_candidate
2017-07-29 15:59:53.877747982,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,245.58033176986862,12.279016588493432,122.79016588493431,39.99944704764401,174.61744717983865,268.39718135095933,0.6505934462534717,1.565640155201815,0.8383480976048794,0.2878264160237008,0.9149554949987709,2.041130008627351,2.041130008627351,True,1,0,0,0.162877241672298,0.2129645794427464,0.9837218199242824,2.433719650982203e-06,630.8003504136029,8.832517923414708,1,earthward_candidate
2017-07-29 15:59:54.002749636,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,246.119451605951,12.305972580297551,123.0597258029755,31.99955763811521,166.25266715022536,262.8280915570914,0.6325528833896054,1.490640573457243,0.6830946016557157,0.1673926088181627,0.737234144123059,1.5877213545969373,1.5877213545969373,True,1,0,0,0.1950245547191534,0.5779053534682783,0.9800755485814446,1.3564493990328174e-06,630.8003504136029,8.832517923414708,1,earthward_candidate
2017-07-29 15:59:54.127751289,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,248.1392882936036,12.406964414680182,124.0696441468018,47.99933645717282,171.4070567958219,236.5907359723515,0.7244876097593816,1.5368554250372868,0.7796597280241896,0.7811234106041685,0.8477739075001669,2.408557046128525,2.408557046128525,True,1,0,0,0.1934370682984267,0.6054989861832505,0.9931253746960036,1.7404075335772015e-06,630.8003504136029,8.832517923414708,1,earthward_candidate
