time,burst_file,fce_hz,peak_freq_hz,freq_fraction_of_fce,ellipticity,planarity,psd_nt2_per_hz,baseline_pass
2017-07-29 16:05:59.883701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,251.74778146241908,48.00012288031458,0.19066751095671539,0.4923573562591995,0.9900073447084992,9.525419710393762e-07,False
2017-07-29 16:06:00.008701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,252.51573469498356,36.00009216023593,0.1425657383438732,-0.2906969580483132,0.9948966782218109,9.908825137908104e-07,False
2017-07-29 16:06:00.133701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,252.61906201833668,36.00009216023593,0.14250742549912096,0.16193730204354742,0.9778560634332029,1.0214552736220027e-06,False
2017-07-29 16:06:00.258701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,251.32503272424765,32.000081920209716,0.12732548593884008,-0.5151899336658818,0.9925583444681053,7.956225610588787e-07,False
2017-07-29 16:06:00.383701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,248.31050129275513,40.00010240026214,0.16108904855821018,0.5098902553905967,0.9885764058169261,9.401330865122139e-07,False
2017-07-29 16:06:00.508701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,244.65767269770762,36.00009216023593,0.14714475030879848,0.839713318718459,0.9587370094391771,8.925196390394469e-07,True
2017-07-29 16:06:00.633701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,239.62662408754863,48.00012288031458,0.20031214420805563,-0.2702619421252346,0.9953872430645275,2.3857468720422945e-06,False
2017-07-29 16:06:00.758701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,235.60424959060367,36.00009216023593,0.15279899332372518,0.4043714386106405,0.9734656761207235,1.0867241687634004e-06,False
2017-07-29 16:06:00.883701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,232.76756870100527,32.000081920209716,0.13747654838167975,-0.7212471453753694,0.9928452607836824,8.182109585925461e-07,False
2017-07-29 16:06:01.008701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,227.83839558701942,40.00010240026214,0.17556348348224174,0.4748109528384012,0.9775783353551392,1.3249102047964655e-06,False
2017-07-29 16:06:01.133701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,221.32477985224332,48.00012288031458,0.2168764063037113,0.41203089110131624,0.9403774245407078,7.090624507054903e-07,False
2017-07-29 16:06:01.258701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,215.88554875129907,40.00010240026214,0.18528383503030305,-0.4810287133226635,0.988633445591439,1.363716531731136e-06,False
2017-07-29 16:06:01.383701229,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,211.14565016128216,36.00009216023593,0.1704988576972223,0.1675951579853184,0.9906515899474189,1.3732605954430287e-06,False
2017-07-29 16:06:13.758825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,33.18104244258178,16.000040960104858,0.48220428842138313,0.5428648328826516,0.9997072286147375,6.780927741386519e-09,False
2017-07-29 16:06:13.883825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,35.17691400777826,16.000040960104858,0.4548449291648198,-0.38272220947397495,0.9996414504685159,3.3695775472508823e-08,False
2017-07-29 16:06:14.008825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,35.331949786938644,16.000040960104858,0.4528490801268964,-0.5414095336719388,0.9997925452838574,2.0324494348954052e-08,False
2017-07-29 16:06:14.133825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,41.7109894561405,20.00005120013107,0.4794911715331355,0.3961230877989214,0.998941993803978,1.7836138806330115e-07,False
2017-07-29 16:06:14.258825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,36.93650801029139,16.000040960104858,0.43317687085218953,-0.6309702864082037,0.9925671063249423,1.3500272794214826e-08,False
2017-07-29 16:06:14.383825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,35.74668679308302,16.000040960104858,0.44759507511059354,-0.6985883609235454,0.9985809531186424,3.635618596656439e-08,False
2017-07-29 16:06:14.508825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,48.19896274022658,24.00006144015729,0.49793730146244364,-0.6855583559196594,0.9991841428830863,4.904244376886846e-07,False
2017-07-29 16:06:14.633825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,68.0029470777596,32.000081920209716,0.47056904583294684,0.16231405238468602,0.9990232251983803,1.6939320075707352e-06,False
2017-07-29 16:06:14.758825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,67.88141987956409,32.000081920209716,0.4714114993025277,0.5724461415902303,0.9830315541350506,1.1591768644300668e-06,False
2017-07-29 16:06:14.883825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,61.80388500803115,28.000071680183503,0.4530471130826972,-0.42545763643974743,0.990173818911003,7.826985754045347e-07,False
2017-07-29 16:06:15.008825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,47.558073031479665,20.00005120013107,0.4205395619560243,0.15800024291742001,0.9992699827805563,5.8584591665071785e-08,False
2017-07-29 16:06:15.133825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,46.37502744705807,20.00005120013107,0.43126769516122043,0.6152524982893278,0.9955490877013995,8.639066196232939e-08,False
2017-07-29 16:06:15.258825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,46.511929561929485,20.00005120013107,0.4299983120137275,-0.6594680936309917,0.9918950316806264,8.999970082295369e-08,False
2017-07-29 16:06:15.383825194,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,51.30403366103867,24.00006144015729,0.4678006723355053,-0.33973930973311367,0.9960021684156525,2.730288960050645e-07,False
2017-07-29 16:06:15.758790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,50.98515160648294,24.00006144015729,0.4707264896532268,0.432062614698053,0.9967481088661801,2.975263978765397e-07,False
2017-07-29 16:06:15.883790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,57.82437389179282,28.000071680183503,0.484226110819293,0.5749182511611417,0.9599280450629175,5.729254212496701e-07,False
2017-07-29 16:06:16.008790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,60.22465839532235,28.000071680183503,0.4649270319872544,0.7445957650770767,0.926160047638356,5.784088245920308e-07,True
2017-07-29 16:06:16.133790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,61.8816412036295,28.000071680183503,0.4524778453765579,-0.7609929030215659,0.9534228643617272,5.960201401295769e-07,False
2017-07-29 16:06:16.258790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,67.96831104950556,28.000071680183503,0.4119577380669251,0.4188165739845611,0.9865688369033143,8.832001244013386e-07,False
2017-07-29 16:06:16.383790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,67.71179117682378,32.000081920209716,0.47259245936419153,0.27451798052413356,0.9871576553395235,9.326602503146575e-07,False
2017-07-29 16:06:16.508790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,58.51579894190793,28.000071680183503,0.4785044754832933,0.6702708378132277,0.9869792774836665,5.503809034253087e-07,False
2017-07-29 16:06:16.633790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,55.91983019904858,24.00006144015729,0.429186951296673,0.31265452173731056,0.9560040144252666,1.8890752412090017e-07,False
2017-07-29 16:06:16.758790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,58.743664065837955,28.000071680183503,0.47664836924033116,0.6520963500058947,0.9823348250117931,8.66090233792242e-07,False
2017-07-29 16:06:16.883790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,56.27447421016851,28.000071680183503,0.4975625640785468,0.6068897265552936,0.9738350795943163,4.1153432368789625e-07,False
2017-07-29 16:06:17.008790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,55.47542610217831,24.00006144015729,0.4326250941444305,0.5150640595056447,0.9984501557777291,7.300047803543861e-07,False
2017-07-29 16:06:17.133790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,53.08327416300547,24.00006144015729,0.4521209706556362,-0.34077398606363396,0.9551225314418772,2.020479886326369e-07,False
2017-07-29 16:06:17.258790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,46.889502933386446,20.00005120013107,0.4265357905061211,0.17580634163316755,0.9975044982228757,1.2852758485473015e-07,False
2017-07-29 16:06:17.383790160,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,51.46210053173475,24.00006144015729,0.4663638132174055,-0.6508907263865983,0.9933214287420865,3.081879213617536e-07,False
2017-07-29 16:06:28.758901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,29.33788193590137,12.000030720078644,0.4090285299496676,0.2249100884105394,0.9998312113596606,1.502329284142402e-09,False
2017-07-29 16:06:28.883901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,33.1532202837578,16.000040960104858,0.4826089539164161,-0.26655550668918215,0.9995706858457024,1.6288102417177007e-08,False
2017-07-29 16:06:29.008901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,37.05562952243061,16.000040960104858,0.43178435142815946,-0.3920492864298936,0.9952443797995263,1.5254488325479777e-08,False
2017-07-29 16:06:29.133901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,37.98829529357149,16.000040960104858,0.42118344180641454,0.25453565392152566,0.99816161024224,1.333778778377093e-08,False
2017-07-29 16:06:29.258901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,35.59973336775467,16.000040960104858,0.4494427189894991,0.6039854319019372,0.997115124531539,1.483256470009251e-08,False
2017-07-29 16:06:29.383901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,33.86490221406054,16.000040960104858,0.4724667698423685,0.37135501319368724,0.9913115995023036,1.5266142443500656e-08,False
2017-07-29 16:06:29.508901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,34.408133753052745,16.000040960104858,0.46500752045830757,-0.16593106768139076,0.9977031887688415,2.4062661609023994e-08,False
2017-07-29 16:06:29.633901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,36.64586160442168,16.000040960104858,0.43661249209581404,0.3511864168382008,0.9984529180885294,1.9665075915952337e-08,False
2017-07-29 16:06:29.758901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,38.74095685143436,16.000040960104858,0.4130006654575561,0.3663219713179459,0.9994278819802038,1.633050141275733e-08,False
2017-07-29 16:06:29.883901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,42.058503900617076,20.00005120013107,0.47552930668648047,-0.3581329323148869,0.9639485211910694,6.69113066999684e-08,False
2017-07-29 16:06:30.008901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,43.70834376660577,20.00005120013107,0.45757970850891844,-0.5063425856127637,0.9839799835597658,2.7223597080696213e-08,False
2017-07-29 16:06:30.133901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,44.46205056839419,20.00005120013107,0.4498229601301405,0.11590613869595952,0.9999500497110301,1.7090305379613758e-07,False
2017-07-29 16:06:30.258901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,46.78387067489679,20.00005120013107,0.4274988561573351,-0.34311637079171287,0.9995966921802821,2.0390406225545125e-07,False
2017-07-29 16:06:30.383901125,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,50.22068339342902,24.00006144015729,0.47789197236008757,0.5913185456674371,0.9938740781344616,2.957504092556685e-07,False
2017-07-29 16:06:36.290196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,143.96809017474644,36.00009216023593,0.2500560514245867,0.2223160176434739,0.9685426066706309,1.3252871162298037e-06,False
2017-07-29 16:06:36.415196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,141.48645864250824,48.00012288031458,0.33925594958593025,0.4637934701250824,0.9941966812546106,9.527392653905959e-07,False
2017-07-29 16:06:36.540196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,138.02732173567932,32.000081920209716,0.23183875132699808,0.3529855633627524,0.9970188070390058,1.2544064070253744e-06,False
2017-07-29 16:06:36.665196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,135.41565218864915,32.000081920209716,0.2363100675808881,0.7253366250024249,0.9966812196407427,2.669899531274226e-06,True
2017-07-29 16:06:36.790196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,132.33823364663306,44.00011264028836,0.3324822421143733,-0.5993029181650436,0.9980123646410287,1.250363837004046e-06,False
2017-07-29 16:06:36.915196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,128.56561616254717,44.00011264028836,0.3422385701061662,0.537828462373677,0.9592642822886441,6.460570267581695e-07,False
2017-07-29 16:06:37.040196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,118.64445273033544,32.000081920209716,0.2697141011130293,0.4455640844414764,0.9727394150912533,1.0504913358275012e-06,False
2017-07-29 16:06:37.165196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,114.83496076575238,40.00010240026214,0.34832686956594067,0.5240943277827039,0.983753744535312,1.3435937360160674e-06,False
2017-07-29 16:06:37.290196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,113.45772142789647,52.00013312034079,0.4583216767083358,-0.6729415542346782,0.9418820869240171,7.03278210378902e-07,False
2017-07-29 16:06:37.415196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,110.7108536025973,40.00010240026214,0.361302447760404,-0.3191313781046093,0.9951902735582756,1.7631737070381075e-06,False
2017-07-29 16:06:37.540196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,92.88265890193584,28.000071680183503,0.3014563968258657,-0.20305794694837992,0.9978660202098284,1.3746494207612804e-06,False
2017-07-29 16:06:37.665196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,87.09988860457743,40.00010240026214,0.4592440132944095,0.456887830861726,0.9452542792512836,9.145327102868281e-07,False
2017-07-29 16:06:37.790196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,97.52404613483623,36.00009216023593,0.3691406743980084,-0.19480160882384992,0.9725406260951652,1.8174706367273656e-06,False
2017-07-29 16:06:37.915196090,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,112.2205877677197,36.00009216023593,0.32079757267669,-0.4609505935568117,0.997578908539914,1.1115058816830198e-06,False
2017-07-29 16:06:38.290161054,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,115.76614178129353,40.00010240026214,0.3455250540855953,0.4707642282451747,0.9741879532872634,1.6319801426367735e-06,False
2017-07-29 16:06:38.415161054,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,115.09427069792689,40.00010240026214,0.3475420814407458,0.7607451979321967,0.9842990121804159,2.0872873079474908e-06,True
2017-07-29 16:06:38.540161054,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,111.97191802095529,52.00013312034079,0.464403343618791,0.6945992222564568,0.9996445562139129,8.605915726395592e-07,False
2017-07-29 16:06:38.665161054,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,110.43804325236508,36.00009216023593,0.3259754618974107,0.7110625934787028,0.9877659907638006,8.869819330082094e-07,True
2017-07-29 16:06:38.790161054,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,107.99919040922303,36.00009216023593,0.3333366854309452,-0.42055218996431926,0.9798685962423193,2.0279223298418547e-06,False
2017-07-29 16:06:38.915161054,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,106.82017081017747,36.00009216023593,0.33701586401887645,-0.22752982755573845,0.977354193011056,1.3116861373546668e-06,False
2017-07-29 16:06:39.040161054,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,106.06034474504425,36.00009216023593,0.3394302766672655,0.047176642836409134,0.9863503288965411,2.0410126522650054e-06,False
2017-07-29 16:06:39.165161054,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,105.42635637826818,40.00010240026214,0.37941273676140697,0.6239084045587896,0.9863479980262133,1.4565472978419729e-06,False
2017-07-29 16:06:39.290161054,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,104.57080411732888,32.000081920209716,0.3060135397285985,0.2893391792649988,0.9997285810774404,1.0328251457710388e-06,False
2017-07-29 16:06:39.415161054,mms1_scm_brst_l2_schb_20170729160543_v2.2.0.cdf,104.5491038671569,44.00011264028836,0.4208559520146262,0.6025304563465359,0.9978197074722589,1.2615328776948104e-06,False
